Name,Category,Price,Quality
SolarSaga,Simulación,7706,92
CrystalDefenders,Plataformas,48659,18
MysticEmpire,Musical,5290,66
DragonOdyssey,Musical,67433,31
AncientOdyssey,Lucha,1677,69
MysticReign,Puzzle,18411,79
VoidRunner,Simulación,17212,28
LegendGuardians,RPG,35886,58
MysticEchoes,Estrategia,60323,51
EternalRiders,Plataformas,13136,71
HeroHeart,Carreras,53349,53
WarFrontier,Acción,45080,67
DragonDefenders,Acción,68951,21
WarGuardians,Plataformas,12323,95
SolarQuest,Terror,25618,8
CrystalDefenders,Musical,17994,74
CyberLegacy,RPG,8216,39
EternalFrontier,Carreras,64329,22
IronEmpire,Acción,13083,16
LostForge,Puzzle,49804,62
CyberPact,Lucha,22620,36
CosmicLegacy,Musical,16783,87
MysticLegacy,Terror,56207,4
TimeReign,Puzzle,33526,77
LostRiders,Plataformas,47242,6
LegendProtocol,Acción,11687,22
ShadowReign,Lucha,20633,93
DragonRunner,Terror,51999,8
AncientDefenders,Deportes,3790,89
LostDefenders,Aventura,11172,39
VoidSaga,RPG,34893,20
IronHeart,RPG,29298,49
CrystalRunner,Plataformas,8343,58
LostReign,Terror,64970,80
TimeRunner,Aventura,18733,81
FrozenQuest,RPG,23696,56
HeroHorizon,Carreras,2496,76
WarBlade,Musical,12571,70
CrystalRunner,Plataformas,58673,84
MysticHorizon,Musical,19710,33
CosmicFrontier,Carreras,49794,19
StarLegacy,Estrategia,21252,78
MysticSaga,Estrategia,13030,43
VoidRunner,Deportes,31644,59
StarFrontier,Aventura,7465,89
DragonReign,Puzzle,19948,12
SolarBlade,Acción,40712,14
FrozenChronicles,RPG,31104,2
EternalOdyssey,Lucha,9678,9
CrystalFrontier,Deportes,55139,86
CyberForge,Plataformas,62326,44
CosmicGuardians,Deportes,25938,36
IronProtocol,Musical,18074,92
CyberBlade,Puzzle,29278,95
FrozenOdyssey,Musical,30354,45
SolarChronicles,Puzzle,28456,37
MysticDefenders,Estrategia,47363,56
IronLegacy,Acción,17868,69
GalaxyReign,Puzzle,46645,24
LegendEchoes,Musical,5380,48
FrozenEchoes,Carreras,58036,36
CrystalSaga,Simulación,60430,98
FinalBlade,Terror,45278,78
VoidForge,Lucha,28625,53
SolarChronicles,Plataformas,46058,22
StarChronicles,Terror,59931,30
IronLegacy,Puzzle,24596,82
FinalEmpire,Estrategia,43226,34
CrystalReign,RPG,55931,19
LostProtocol,Aventura,5906,31
LostReign,RPG,38118,67
GalaxyHorizon,Carreras,52702,88
AncientHorizon,Aventura,43763,51
AncientChronicles,Lucha,67201,47
HeroStorm,Plataformas,18250,73
CyberRunner,Terror,29310,71
SolarForge,Lucha,31065,58
TimeDefenders,Plataformas,17092,19
WarForge,Musical,64592,43
FinalFrontier,Acción,60065,37
CosmicGuardians,Deportes,27632,52
ShadowEchoes,Musical,7919,48
FinalStorm,Acción,66354,55
EternalStorm,Lucha,31743,56
LostEchoes,Estrategia,32165,16
CyberProtocol,Simulación,33620,83
DragonBlade,Plataformas,58626,17
CrystalSaga,Puzzle,61663,50
LegendEmpire,Aventura,16176,47
SolarOdyssey,Simulación,50695,22
AncientHorizon,Plataformas,18145,20
CosmicStorm,Plataformas,10574,17
CrystalPact,Acción,39760,74
LostProtocol,Deportes,4974,27
CosmicGuardians,Estrategia,20522,14
EternalRiders,Terror,27313,39
HeroLegacy,Acción,53848,63
ShadowBlade,Aventura,16887,31
FinalEchoes,Lucha,42593,91
CrystalGuardians,Lucha,32648,14
LegendSaga,Aventura,17720,86
ShadowEmpire,Musical,63056,3
LegendBlade,Deportes,31507,56
GalaxyOdyssey,Estrategia,3616,68
MysticSaga,Estrategia,48711,72
CosmicSaga,Simulación,37340,68
ShadowProtocol,Puzzle,47739,27
TimeOdyssey,Aventura,69457,32
IronChronicles,Carreras,11110,9
CyberChronicles,Simulación,176,15
SolarGuardians,Acción,465,72
VoidLegacy,Lucha,28300,68
GalaxyGuardians,Plataformas,15855,29
SolarEchoes,Simulación,6174,71
FrozenOdyssey,RPG,20240,29
LegendEchoes,Terror,40489,22
VoidQuest,Puzzle,16217,8
IronSaga,Puzzle,3479,72
CosmicHorizon,Acción,18587,61
HeroForge,Terror,10775,69
StarStorm,Aventura,55226,84
DragonFrontier,RPG,33628,100
CyberSaga,Lucha,35801,69
LegendOdyssey,RPG,39801,56
CosmicQuest,Aventura,45764,23
DragonRunner,Puzzle,4273,92
FinalFrontier,Musical,68681,38
DragonHorizon,Terror,13593,29
CrystalOdyssey,Terror,23521,61
VoidRunner,Musical,48229,61
TimeRunner,Terror,17209,99
IronFrontier,RPG,42974,99
VoidHeart,Musical,39276,77
DragonLegacy,Simulación,27723,72
LostStorm,Terror,11802,28
TimeOdyssey,Simulación,47727,64
VoidEchoes,Terror,40871,96
DragonProtocol,Simulación,56412,78
VoidHorizon,Terror,64472,87
CosmicEchoes,Musical,1804,69
TimeHorizon,Lucha,48534,93
FinalGuardians,Musical,64586,31
GalaxyStorm,Musical,14038,82
TimeStorm,Acción,45551,93
ShadowHeart,Estrategia,68114,39
WarFrontier,Puzzle,15919,99
WarHorizon,Aventura,45541,94
IronSaga,Terror,11597,24
HeroReign,Plataformas,54388,15
TimeHeart,Puzzle,40262,15
CrystalEchoes,Acción,58155,31
VoidLegacy,RPG,43455,66
WarRiders,Simulación,8808,41
VoidGuardians,Aventura,27135,92
FinalRunner,Deportes,8105,7
CosmicLegacy,RPG,36947,69
CyberPact,Carreras,40461,9
CyberHorizon,Deportes,17456,41
IronOdyssey,Aventura,48221,71
HeroDefenders,Carreras,35356,61
GalaxyLegacy,Terror,66872,16
CrystalGuardians,Carreras,53890,94
AncientEchoes,Musical,14068,84
EternalHorizon,Terror,33671,45
CyberRunner,Plataformas,42451,72
FinalEchoes,Simulación,43428,61
LostChronicles,Estrategia,23490,92
FinalEchoes,Simulación,59136,86
CrystalReign,Deportes,24893,15
DragonBlade,RPG,64564,68
LegendEmpire,Acción,53940,90
CyberOdyssey,Aventura,60279,100
LegendPact,Acción,20991,68
HeroHorizon,Simulación,23573,73
HeroLegacy,Deportes,15097,97
FrozenPact,Deportes,42919,58
CosmicForge,Lucha,27613,43
ShadowStorm,Estrategia,62341,37
ShadowDefenders,Estrategia,45906,54
MysticForge,Acción,12637,82
CyberRunner,Acción,58394,14
MysticGuardians,Deportes,62129,41
SolarRiders,Deportes,24289,32
AncientHeart,Simulación,30693,60
StarBlade,Estrategia,60774,79
MysticDefenders,Lucha,6720,68
WarDefenders,Deportes,58193,4
GalaxySaga,Estrategia,37106,0
StarLegacy,Puzzle,10942,83
IronGuardians,Lucha,50858,5
GalaxyRiders,Simulación,4472,87
SolarRunner,Puzzle,5013,8
IronOdyssey,RPG,69040,0
CyberStorm,Puzzle,19984,57
GalaxyStorm,Musical,54777,25
MysticQuest,Acción,67967,31
IronSaga,Acción,32045,70
AncientGuardians,Terror,7763,25
DragonEmpire,Terror,40592,48
DragonEmpire,Simulación,13707,25
DragonEchoes,Deportes,61723,53
ShadowReign,Deportes,29889,67
WarProtocol,Plataformas,28709,74
GalaxyBlade,Plataformas,42502,51
WarHorizon,Carreras,29897,72
GalaxyQuest,Plataformas,21210,16
GalaxyBlade,Estrategia,53658,63
HeroPact,Carreras,43431,11
VoidProtocol,Aventura,16733,51
MysticEmpire,Terror,9055,29
EternalGuardians,Puzzle,63333,63
DragonOdyssey,Acción,43130,54
AncientReign,Deportes,38868,9
FrozenQuest,Simulación,41361,98
CosmicChronicles,Puzzle,43567,80
SolarChronicles,RPG,66934,35
SolarChronicles,RPG,45642,66
HeroStorm,Simulación,65158,99
DragonReign,Acción,27522,59
WarQuest,Deportes,19350,93
DragonSaga,RPG,47373,88
EternalRunner,Deportes,61269,48
FinalProtocol,Aventura,13575,73
FinalQuest,Terror,60346,28
SolarRunner,Estrategia,57877,60
MysticBlade,Acción,37322,63
CosmicStorm,Simulación,27543,79
GalaxyHeart,RPG,47869,29
VoidSaga,Musical,45791,51
VoidGuardians,Plataformas,49937,78
SolarChronicles,Acción,36812,24
DragonForge,Carreras,69103,48
EternalOdyssey,Carreras,3256,62
SolarStorm,Lucha,23858,80
FinalBlade,Deportes,66067,47
StarChronicles,Estrategia,33900,90
LegendSaga,Aventura,57114,44
LostLegacy,Estrategia,36169,61
EternalGuardians,Musical,17151,84
FinalGuardians,Terror,28356,52
WarProtocol,Estrategia,56808,95
HeroQuest,Puzzle,35335,52
LegendSaga,Deportes,8575,52
IronHorizon,Carreras,61015,59
FrozenProtocol,Lucha,33967,60
LostDefenders,Carreras,66362,21
AncientOdyssey,Deportes,31897,23
EternalChronicles,Terror,56792,68
SolarPact,Acción,68179,25
StarRiders,Aventura,55118,10
CrystalHeart,Deportes,46678,8
CosmicPact,Musical,34279,52
StarReign,Deportes,15958,28
CyberFrontier,Acción,56726,9
HeroEmpire,Aventura,47253,48
FrozenRunner,Lucha,36522,2
LostEchoes,Terror,46596,65
FrozenProtocol,Carreras,43037,71
LostRiders,Terror,41726,12
VoidFrontier,Terror,62606,26
WarPact,Simulación,32072,62
ShadowDefenders,Acción,11818,55
LegendPact,Plataformas,5107,4
WarHorizon,Carreras,3551,63
IronHorizon,Deportes,36808,0
CosmicReign,RPG,50088,38
TimeGuardians,RPG,25523,17
VoidChronicles,Puzzle,39818,49
LostLegacy,Puzzle,17478,32
CrystalQuest,Carreras,29560,48
EternalChronicles,Carreras,60591,21
SolarProtocol,Lucha,32485,83
LostEchoes,Carreras,62835,60
LostChronicles,Aventura,15919,22
SolarSaga,Lucha,50318,11
WarLegacy,Plataformas,19039,74
LegendEchoes,Aventura,12716,73
VoidReign,Acción,408,40
ShadowDefenders,Aventura,27208,25
LegendForge,Musical,30176,75
StarHorizon,Terror,47585,87
MysticEmpire,RPG,6302,89
FrozenHorizon,Plataformas,7387,33
CosmicRiders,Musical,1529,1
IronSaga,Simulación,53191,14
StarGuardians,Puzzle,14101,41
IronPact,Aventura,50236,34
DragonDefenders,RPG,5780,72
ShadowRunner,Acción,46183,37
FinalBlade,Acción,52088,58
WarBlade,Lucha,24878,68
StarRunner,Aventura,3800,47
LegendRunner,Plataformas,23239,11
IronGuardians,Puzzle,876,89
VoidDefenders,RPG,14563,0
EternalReign,Terror,25490,96
ShadowBlade,Plataformas,61200,14
WarDefenders,Deportes,8979,77
CosmicEmpire,Carreras,69100,44
TimeHorizon,Plataformas,13517,38
AncientStorm,Estrategia,8004,77
GalaxyHorizon,Simulación,33590,80
CosmicSaga,Carreras,22628,23
WarBlade,Aventura,24386,60
CyberChronicles,Puzzle,40902,93
TimeBlade,Aventura,25844,83
FinalStorm,Lucha,14738,23
LostRiders,Musical,26781,20
CosmicSaga,Aventura,9079,48
MysticProtocol,RPG,63663,53
LostRunner,Aventura,46423,3
CosmicForge,Musical,21329,28
VoidHorizon,Acción,44988,72
ShadowRiders,Simulación,66720,26
DragonRiders,Simulación,52750,27
StarEmpire,RPG,13152,65
FrozenQuest,Lucha,9207,75
HeroEmpire,Lucha,36402,25
StarDefenders,Terror,52271,17
EternalGuardians,Acción,53625,93
TimeChronicles,RPG,55151,53
DragonRunner,Puzzle,55932,58
SolarPact,Terror,15617,52
DragonGuardians,Carreras,45955,82
WarEmpire,Plataformas,40718,27
TimeEchoes,Deportes,2872,35
HeroPact,Acción,41525,12
GalaxyEchoes,Carreras,24910,67
TimeStorm,Aventura,68608,56
AncientHeart,Simulación,3802,11
EternalReign,Simulación,63663,10
AncientStorm,Musical,24964,100
CosmicStorm,Simulación,22126,7
SolarBlade,Lucha,51317,67
VoidProtocol,Simulación,36472,25
CrystalGuardians,Plataformas,1861,85
CyberEmpire,Simulación,30261,75
StarOdyssey,Deportes,20516,71
DragonQuest,Estrategia,31655,47
TimeFrontier,Terror,67747,29
IronChronicles,Aventura,63242,20
FrozenProtocol,Musical,38953,97
HeroReign,Acción,51048,94
IronGuardians,Simulación,18160,73
LegendSaga,Plataformas,26357,44
CrystalPact,Simulación,42534,34
DragonSaga,Acción,38089,97
IronRunner,Aventura,68836,45
FinalBlade,Deportes,54793,80
TimeBlade,Terror,67670,57
FrozenEchoes,Puzzle,44960,96
CyberReign,RPG,2991,32
CosmicLegacy,Plataformas,58265,1
CyberQuest,Carreras,54049,45
EternalHeart,Musical,63332,30
EternalLegacy,Puzzle,64460,69
GalaxyProtocol,Lucha,29480,19
ShadowPact,Terror,55641,52
CosmicProtocol,Estrategia,19922,71
ShadowHeart,Plataformas,62891,75
FrozenLegacy,Terror,16154,23
MysticLegacy,Acción,68590,55
IronStorm,Aventura,37906,60
LegendRunner,Deportes,27079,99
CrystalEchoes,Puzzle,49247,66
CrystalHorizon,Lucha,44245,41
AncientRiders,Aventura,35900,0
CosmicRiders,RPG,25833,25
EternalEmpire,Acción,52755,11
GalaxyGuardians,RPG,46245,33
CosmicEchoes,Carreras,8888,68
ShadowEmpire,Deportes,58823,96
FinalFrontier,Aventura,36584,67
DragonChronicles,Musical,24089,14
IronStorm,Carreras,67357,47
LostHeart,Puzzle,56283,30
CrystalQuest,Terror,66031,22
WarFrontier,Simulación,58299,9
GalaxyProtocol,Estrategia,31690,63
HeroPact,Puzzle,30252,0
HeroGuardians,Acción,48895,0
LegendHeart,Terror,8682,79
FinalLegacy,RPG,5060,84
HeroOdyssey,RPG,13045,2
LegendOdyssey,Simulación,37464,7
IronSaga,Musical,18569,16
AncientStorm,Deportes,53422,63
EternalPact,Aventura,45442,66
MysticHorizon,Lucha,56482,77
CrystalHeart,Lucha,7180,7
CyberLegacy,Terror,23179,33
SolarGuardians,Estrategia,2554,21
EternalLegacy,Lucha,17010,58
DragonLegacy,Puzzle,13430,31
FinalGuardians,Estrategia,32181,16
StarQuest,Acción,598,22
LegendOdyssey,RPG,31491,89
LostHeart,Estrategia,17754,72
SolarChronicles,Acción,56932,89
StarBlade,Lucha,35977,75
TimeDefenders,Estrategia,44421,7
TimeOdyssey,Aventura,66830,43
LostHeart,Terror,10536,42
DragonOdyssey,Acción,66997,8
CyberReign,Musical,3572,66
LegendProtocol,Carreras,45777,68
FinalDefenders,Acción,37054,40
DragonQuest,Carreras,19883,79
CyberStorm,Musical,55672,38
FinalReign,Musical,17343,37
LostHorizon,Deportes,2911,64
IronChronicles,Puzzle,22116,80
MysticRiders,Terror,62735,81
LostProtocol,Estrategia,13211,7
CrystalQuest,Acción,67775,8
LegendLegacy,Lucha,47522,45
GalaxyStorm,Lucha,5516,17
TimeStorm,Simulación,12848,41
LegendEmpire,Simulación,7507,60
LegendRunner,Lucha,62848,11
VoidDefenders,Aventura,34409,72
EternalEchoes,Carreras,52171,52
FrozenForge,Terror,35016,93
LegendChronicles,Plataformas,35232,73
LostOdyssey,Aventura,452,3
CrystalForge,Terror,28594,86
CosmicSaga,Estrategia,16549,65
WarDefenders,Aventura,54031,36
IronPact,Terror,59032,65
WarFrontier,Musical,5757,40
EternalHeart,Lucha,22712,40
ShadowLegacy,Lucha,31513,75
FinalGuardians,Plataformas,25544,30
LostBlade,Lucha,5441,16
LostHorizon,Deportes,44250,25
IronEmpire,Carreras,21392,61
IronLegacy,Musical,13581,87
EternalStorm,RPG,57867,4
EternalSaga,Simulación,25518,60
GalaxyOdyssey,Musical,55608,86
HeroStorm,Simulación,49487,78
TimeStorm,Carreras,961,0
IronSaga,Simulación,59866,48
StarLegacy,Musical,37209,53
GalaxyEmpire,Acción,89,38
CrystalRiders,Musical,2123,51
DragonRiders,Musical,34314,82
CrystalHorizon,Deportes,57216,88
LegendStorm,Acción,31369,44
CosmicEmpire,RPG,26107,30
EternalQuest,Puzzle,43211,39
FinalDefenders,Carreras,64095,18
MysticQuest,Lucha,17506,55
DragonGuardians,Puzzle,19818,39
AncientHorizon,Lucha,62137,80
DragonOdyssey,Carreras,47258,97
MysticFrontier,Aventura,41436,15
CosmicOdyssey,Puzzle,48227,34
ShadowHorizon,Terror,6218,24
EternalOdyssey,Plataformas,47562,99
EternalChronicles,Musical,30159,48
StarDefenders,Aventura,55066,84
MysticEmpire,Carreras,58110,67
WarGuardians,Carreras,5624,45
IronFrontier,Lucha,63969,30
FrozenSaga,Puzzle,39891,86
CyberQuest,Aventura,10545,26
VoidRiders,RPG,30395,60
FrozenFrontier,Lucha,9627,10
IronEmpire,Puzzle,12605,20
ShadowOdyssey,Musical,55667,32
MysticEchoes,Plataformas,42786,46
AncientForge,Aventura,52188,38
IronGuardians,Simulación,13387,1
WarFrontier,Estrategia,15080,72
CosmicDefenders,Lucha,37322,3
IronReign,Lucha,38823,48
EternalSaga,RPG,51010,46
ShadowChronicles,Terror,30541,46
HeroFrontier,Acción,11711,46
CyberHeart,Puzzle,63882,48
VoidOdyssey,RPG,3911,90
StarEchoes,Carreras,3766,36
IronProtocol,Estrategia,28404,78
TimeGuardians,Musical,43502,27
DragonHeart,Musical,48739,33
FinalEmpire,Carreras,31444,2
AncientEchoes,Musical,21681,97
ShadowGuardians,Plataformas,19123,72
WarEmpire,Deportes,5560,12
DragonOdyssey,Musical,28180,72
LegendReign,Terror,5320,16
MysticSaga,Terror,47235,69
DragonHeart,Terror,38696,32
LegendProtocol,Acción,42380,88
AncientStorm,Terror,56422,75
EternalHeart,Lucha,42803,79
AncientEmpire,Acción,62895,41
TimeChronicles,Deportes,12997,32
StarEchoes,Puzzle,26578,96
CrystalFrontier,Deportes,68924,38
FinalDefenders,Carreras,42950,82
CyberEmpire,Acción,54247,25
FrozenRunner,Puzzle,5588,49
FrozenOdyssey,Terror,2135,7
HeroSaga,Lucha,734,27
FinalPact,RPG,4188,3
IronChronicles,Aventura,28175,88
EternalStorm,Deportes,13922,94
FrozenProtocol,Simulación,16737,22
VoidOdyssey,Deportes,9888,59
LostQuest,Estrategia,57146,65
CosmicRunner,Puzzle,27255,4
FrozenRunner,Lucha,7977,66
CyberProtocol,Simulación,7210,56
ShadowFrontier,Musical,52614,71
LostGuardians,Acción,64652,80
MysticLegacy,Aventura,27540,66
CyberReign,Carreras,8365,85
LegendHorizon,Musical,36839,65
MysticEmpire,RPG,35709,68
IronRiders,Simulación,37991,25
StarEmpire,Simulación,12564,65
GalaxyDefenders,Puzzle,51899,37
FrozenHeart,Terror,53334,52
LostFrontier,Musical,64320,53
FinalChronicles,RPG,69668,70
VoidRunner,Lucha,41236,60
EternalForge,Lucha,12470,27
StarEchoes,Terror,67907,65
LostBlade,Estrategia,60463,10
GalaxyForge,Terror,37197,45
TimeRunner,Plataformas,58458,26
DragonQuest,Terror,17885,77
EternalHorizon,Estrategia,60788,62
CyberEchoes,Aventura,29333,6
GalaxyEmpire,Carreras,44259,14
VoidEchoes,Lucha,41958,83
SolarStorm,RPG,68839,38
VoidRiders,Musical,21033,10
CyberDefenders,Aventura,49121,23
StarRunner,Terror,58326,54
FinalSaga,Musical,15478,8
HeroProtocol,Estrategia,61623,6
CrystalEmpire,Plataformas,51079,74
FrozenReign,Plataformas,39635,76
GalaxyGuardians,Deportes,28657,31
CyberGuardians,Deportes,39370,57
WarProtocol,Aventura,62204,37
GalaxyOdyssey,Simulación,30549,21
CrystalQuest,Lucha,17805,7
CosmicBlade,Simulación,18762,26
LegendQuest,Terror,3420,44
LegendSaga,Simulación,15545,89
GalaxyLegacy,Estrategia,17857,12
FinalRunner,Carreras,2575,14
WarFrontier,Aventura,29628,86
GalaxyRiders,Simulación,11368,17
CosmicQuest,Deportes,56482,100
CrystalEchoes,Terror,16372,25
AncientQuest,Plataformas,24977,90
IronReign,Carreras,35890,64
VoidForge,Plataformas,53469,35
LegendProtocol,Simulación,13586,79
EternalQuest,RPG,60212,23
WarOdyssey,Carreras,28009,93
EternalChronicles,RPG,44914,11
DragonStorm,Musical,26853,78
DragonDefenders,Simulación,52996,81
TimeRiders,Simulación,15357,77
MysticFrontier,Carreras,57784,3
HeroOdyssey,Lucha,31576,45
SolarRunner,Carreras,11117,52
TimeSaga,Estrategia,32987,70
FinalOdyssey,RPG,63250,80
CosmicGuardians,RPG,49335,16
IronReign,Simulación,68803,66
CrystalBlade,Deportes,27478,95
SolarSaga,Acción,37801,2
IronReign,Carreras,6070,96
FinalQuest,Lucha,11567,93
FrozenSaga,Musical,29731,26
StarBlade,Carreras,38889,83
VoidQuest,Estrategia,440,3
IronEchoes,RPG,54782,57
IronPact,Plataformas,48131,23
AncientQuest,Terror,17079,44
TimeDefenders,Estrategia,11353,33
LostRiders,RPG,49692,1
GalaxyQuest,Estrategia,55452,39
GalaxyLegacy,Plataformas,39969,52
CosmicRunner,Acción,24541,32
CosmicReign,Aventura,20640,73
MysticRiders,Musical,54674,62
CyberQuest,Estrategia,51226,30
DragonFrontier,Musical,20479,99
ShadowPact,Estrategia,57649,89
HeroBlade,RPG,40855,23
WarBlade,Acción,42556,50
LegendRiders,Terror,44950,66
HeroEchoes,Estrategia,54228,98
ShadowOdyssey,Puzzle,32251,73
TimeStorm,RPG,17826,79
LostChronicles,Estrategia,7342,69
DragonForge,Puzzle,65043,59
TimeEmpire,Simulación,52431,52
ShadowHorizon,Aventura,42393,79
AncientBlade,Puzzle,8286,24
CrystalRiders,Acción,5981,96
FrozenHorizon,Carreras,45993,27
CosmicEmpire,Lucha,2778,64
CyberHorizon,Puzzle,17281,87
ShadowLegacy,Musical,51989,93
FinalRunner,Aventura,63153,41
MysticRunner,Puzzle,36702,0
LegendStorm,Carreras,64921,72
CosmicStorm,RPG,58081,61
GalaxySaga,Deportes,50234,25
GalaxyEmpire,Estrategia,3771,34
FrozenRunner,Musical,53500,22
WarRunner,Lucha,5332,42
MysticForge,Aventura,55192,2
FinalHeart,Simulación,36447,52
TimeForge,Simulación,44490,5
FrozenReign,Plataformas,37039,0
CosmicPact,Estrategia,65203,95
DragonLegacy,Lucha,24991,68
StarBlade,Acción,11749,71
FinalBlade,Aventura,27781,51
GalaxyQuest,Aventura,45692,62
LostHorizon,Carreras,12410,73
IronGuardians,Carreras,50117,32
DragonReign,Musical,9116,17
WarStorm,Lucha,45411,57
CosmicChronicles,Estrategia,49196,21
AncientLegacy,Carreras,37278,36
SolarGuardians,Terror,59860,41
MysticQuest,Deportes,68089,26
AncientDefenders,Carreras,48991,77
WarQuest,Terror,41069,65
CosmicDefenders,Musical,36947,44
CyberPact,Lucha,33222,73
EternalOdyssey,Aventura,57062,68
LegendForge,Simulación,44630,7
HeroBlade,Deportes,10197,80
SolarFrontier,Terror,36656,58
CosmicEchoes,Carreras,69383,65
MysticEmpire,Aventura,11202,33
WarPact,Aventura,53920,66
SolarRiders,Simulación,53606,95
FrozenDefenders,Musical,22688,78
ShadowEmpire,Musical,31837,86
SolarRunner,Lucha,50452,65
FrozenEmpire,Simulación,52618,2
AncientProtocol,Lucha,23398,41
ShadowHorizon,Musical,2371,10
IronLegacy,Acción,57453,26
IronRunner,RPG,43338,26
AncientLegacy,Musical,53157,15
CyberQuest,Simulación,57470,99
GalaxySaga,Aventura,64204,44
EternalForge,Aventura,39938,75
VoidPact,Terror,10994,75
HeroLegacy,Aventura,44054,57
SolarPact,Plataformas,62870,27
StarSaga,Carreras,21387,74
StarHeart,Simulación,20763,57
FinalProtocol,Acción,56102,70
IronDefenders,Plataformas,21747,51
EternalBlade,Puzzle,15022,7
FrozenQuest,Simulación,43689,10
EternalChronicles,Deportes,35969,2
LostChronicles,Acción,10151,69
AncientFrontier,Estrategia,47238,6
CosmicEchoes,Puzzle,56792,23
ShadowRiders,Deportes,17203,2
AncientBlade,Acción,31241,10
AncientRiders,RPG,37719,93
ShadowRiders,Simulación,54699,42
VoidRunner,Carreras,69124,17
EternalOdyssey,Musical,56183,31
TimeBlade,Carreras,60075,7
LegendQuest,Aventura,58737,32
LostLegacy,Terror,68627,14
FinalEmpire,RPG,23446,75
TimeQuest,Estrategia,41909,1
GalaxyQuest,Estrategia,62805,0
WarBlade,Musical,22336,81
DragonLegacy,Simulación,6371,55
SolarBlade,RPG,11817,65
AncientQuest,Deportes,44551,81
DragonHeart,Plataformas,24115,54
TimeBlade,Acción,24125,92
TimeLegacy,Acción,15060,39
ShadowOdyssey,Deportes,39334,75
TimeSaga,Plataformas,36563,48
DragonPact,Puzzle,1648,37
AncientForge,Carreras,8690,13
EternalEchoes,RPG,51579,1
DragonBlade,RPG,12646,60
FinalBlade,Deportes,30667,28
HeroRunner,Carreras,34462,32
FrozenStorm,Plataformas,47712,68
EternalStorm,Carreras,10052,34
StarHorizon,Lucha,20067,24
LostHeart,Puzzle,36001,48
SolarFrontier,Acción,50338,25
TimeRiders,Acción,58626,100
EternalGuardians,RPG,31398,2
SolarStorm,Lucha,45014,54
CrystalBlade,Deportes,45744,7
SolarRiders,RPG,48912,36
ShadowFrontier,Acción,67057,74
SolarStorm,Aventura,47494,45
FrozenStorm,Carreras,53279,42
IronRiders,Aventura,28232,2
HeroFrontier,Lucha,7635,59
TimeEmpire,Deportes,67643,98
MysticSaga,Terror,23111,73
LostForge,Aventura,10745,100
GalaxyStorm,Aventura,63712,100
LostEmpire,Deportes,39351,17
VoidQuest,Puzzle,43473,22
FinalEmpire,Acción,7181,81
CosmicStorm,RPG,32312,61
MysticFrontier,Aventura,29229,39
LostFrontier,Simulación,5280,55
VoidRunner,Musical,40423,25
VoidForge,Estrategia,7079,27
HeroEmpire,Lucha,13923,29
SolarHorizon,Puzzle,33339,49
DragonRiders,Simulación,37087,49
IronGuardians,RPG,42755,55
SolarStorm,Deportes,43927,24
LegendHorizon,Estrategia,12929,3
CyberSaga,Acción,49900,66
GalaxyLegacy,Aventura,729,97
DragonDefenders,Acción,33848,95
IronReign,Plataformas,25824,42
EternalQuest,RPG,46536,49
FrozenBlade,Carreras,34526,58
HeroDefenders,Simulación,51723,45
CyberOdyssey,Lucha,46898,90
AncientSaga,Simulación,36765,24
ShadowRiders,Aventura,37251,9
FrozenDefenders,Estrategia,26900,66
StarGuardians,RPG,16805,60
ShadowReign,Lucha,37257,28
WarBlade,Musical,59160,80
StarEchoes,Lucha,25445,11
StarSaga,Acción,16276,80
AncientQuest,Deportes,53970,31
AncientStorm,Acción,47966,18
StarPact,Acción,56110,86
DragonRiders,Plataformas,69976,38
WarLegacy,Plataformas,42092,96
CyberLegacy,Terror,53576,65
LostFrontier,Acción,27280,0
EternalRiders,Simulación,29047,3
GalaxyEchoes,Acción,56312,27
IronHorizon,Puzzle,45146,94
TimeDefenders,Simulación,46730,9
FrozenProtocol,Deportes,52144,92
LegendStorm,RPG,22139,81
GalaxyHeart,Puzzle,54795,97
AncientLegacy,Deportes,44401,5
GalaxyDefenders,Musical,62134,97
IronProtocol,Carreras,21046,37
StarLegacy,Carreras,59590,47
SolarBlade,Lucha,25135,91
LostChronicles,Carreras,39301,34
HeroEchoes,Puzzle,2794,94
AncientOdyssey,Terror,50980,44
TimePact,RPG,53768,2
IronPact,Simulación,10300,81
HeroStorm,Terror,29159,73
FrozenBlade,Aventura,26521,16
CrystalHeart,Musical,63605,3
TimeHorizon,Acción,17092,89
VoidStorm,Lucha,32495,74
IronPact,Lucha,8826,37
GalaxyEchoes,Musical,29974,53
CosmicReign,Deportes,20785,8
IronHeart,Carreras,23273,38
VoidReign,Carreras,6986,2
FrozenRunner,Lucha,41510,49
EternalChronicles,Estrategia,2966,50
MysticHorizon,Carreras,14252,53
EternalSaga,Deportes,42775,44
VoidEchoes,Simulación,27435,66
MysticFrontier,Musical,45754,33
IronOdyssey,Acción,58918,25
LostDefenders,Terror,69712,37
EternalForge,Carreras,28654,13
LostDefenders,Musical,12267,73
LegendLegacy,RPG,56906,83
CosmicEchoes,RPG,18881,36
CrystalOdyssey,Carreras,40727,4
DragonPact,RPG,18516,77
EternalFrontier,Plataformas,16169,53
LegendQuest,RPG,15490,40
SolarHorizon,Simulación,52919,38
CrystalPact,Carreras,26817,100
StarQuest,Musical,15788,47
HeroFrontier,Terror,14315,26
